0.000000000000000000e+00,2.346849441528320312e-02,-4.703034758567810059e-01,1.374495267868041992e+00
0.000000000000000000e+00,8.399280309677124023e-01,-8.883950710296630859e-01,1.889864683151245117e+00
0.000000000000000000e+00,2.777564525604248047e-02,-4.768767952919006348e-01,1.386363506317138672e+00
0.000000000000000000e+00,3.179961442947387695e-02,-4.778208136558532715e-01,1.385429143905639648e+00
0.000000000000000000e+00,2.686667442321777344e-02,-4.794509410858154297e-01,1.380179643630981445e+00
0.000000000000000000e+00,9.888646602630615234e-01,-5.304133892059326172e-01,1.012594938278198242e+00
0.000000000000000000e+00,2.472984790802001953e-02,-4.978974163532257080e-01,1.360694169998168945e+00
0.000000000000000000e+00,9.546632766723632812e-01,-9.053194522857666016e-01,1.101418495178222656e+00
0.000000000000000000e+00,2.006125450134277344e-02,-4.704551398754119873e-01,1.375495672225952148e+00
0.000000000000000000e+00,2.943909168243408203e-02,-4.769913554191589355e-01,1.383506536483764648e+00
0.000000000000000000e+00,4.161405563354492188e-02,-5.104135274887084961e-01,1.367843627929687500e+00
0.000000000000000000e+00,3.760945796966552734e-02,-4.777992665767669678e-01,1.387669801712036133e+00
0.000000000000000000e+00,2.488899230957031250e-02,-4.788912534713745117e-01,1.384327411651611328e+00
0.000000000000000000e+00,-5.587173700332641602e-01,-1.190898418426513672e+00,1.614827394485473633e+00
0.000000000000000000e+00,3.364419937133789062e-02,-4.809164106845855713e-01,1.383538961410522461e+00
0.000000000000000000e+00,2.221643924713134766e-02,-4.703140854835510254e-01,1.373829126358032227e+00
0.000000000000000000e+00,2.516329288482666016e-02,-4.812143146991729736e-01,1.386884927749633789e+00
0.000000000000000000e+00,2.062845230102539062e-02,-4.762106239795684814e-01,1.386623144149780273e+00
0.000000000000000000e+00,2.201771736145019531e-02,-4.526590406894683838e-01,1.376036405563354492e+00
0.000000000000000000e+00,2.828723192214965820e-02,-4.806952476501464844e-01,1.383998990058898926e+00
0.000000000000000000e+00,1.610779762268066406e-02,-4.671449065208435059e-01,1.376817464828491211e+00
0.000000000000000000e+00,4.576820135116577148e-02,-5.381035208702087402e-01,1.390375375747680664e+00
0.000000000000000000e+00,2.497732639312744141e-02,-4.532458782196044922e-01,1.373209714889526367e+00
0.000000000000000000e+00,2.931988239288330078e-02,-4.617407917976379395e-01,1.379453182220458984e+00
0.000000000000000000e+00,1.491957902908325195e-02,-4.771565794944763184e-01,1.375533819198608398e+00
0.000000000000000000e+00,3.217822313308715820e-02,-4.868749976158142090e-01,1.395892858505249023e+00
0.000000000000000000e+00,2.081650495529174805e-02,-4.560119509696960449e-01,1.384918928146362305e+00
0.000000000000000000e+00,3.560727834701538086e-02,-4.796276092529296875e-01,1.382556676864624023e+00
0.000000000000000000e+00,1.157593727111816406e-02,-4.550557136535644531e-01,1.368299245834350586e+00
0.000000000000000000e+00,2.505183219909667969e-02,-4.760679602622985840e-01,1.386557340621948242e+00
0.000000000000000000e+00,8.184633255004882812e-01,-8.257356286048889160e-01,1.821391105651855469e+00
0.000000000000000000e+00,2.329355478286743164e-02,-4.718615412712097168e-01,1.379467487335205078e+00
0.000000000000000000e+00,3.134846687316894531e-02,-4.803906083106994629e-01,1.386046051979064941e+00
0.000000000000000000e+00,2.617138624191284180e-02,-4.651677608489990234e-01,1.374174356460571289e+00
0.000000000000000000e+00,2.754217386245727539e-02,-4.589522182941436768e-01,1.375106811523437500e+00
0.000000000000000000e+00,3.061413764953613281e-02,-4.793903827667236328e-01,1.386267423629760742e+00
0.000000000000000000e+00,8.330574035644531250e-01,-8.121497035026550293e-01,1.848571777343750000e+00
0.000000000000000000e+00,2.374839782714843750e-02,-4.693300127983093262e-01,1.375741720199584961e+00
0.000000000000000000e+00,1.671208143234252930e-01,-4.839742481708526611e-01,1.387867689132690430e+00
0.000000000000000000e+00,4.939568042755126953e-02,-5.169634819030761719e-01,1.376427412033081055e+00
0.000000000000000000e+00,2.628856897354125977e-02,-4.735228121280670166e-01,1.389488220214843750e+00
0.000000000000000000e+00,-5.320832729339599609e-01,-1.201094031333923340e+00,1.594380617141723633e+00
0.000000000000000000e+00,8.180367946624755859e-02,-5.397093296051025391e-01,1.394416570663452148e+00
0.000000000000000000e+00,3.465336561203002930e-02,-4.785981178283691406e-01,1.383094310760498047e+00
0.000000000000000000e+00,1.762551069259643555e-02,-4.728248715400695801e-01,1.378228187561035156e+00
0.000000000000000000e+00,4.513132572174072266e-02,-5.231091976165771484e-01,1.378634452819824219e+00
0.000000000000000000e+00,5.972158908843994141e-02,-5.489534735679626465e-01,1.390744686126708984e+00
0.000000000000000000e+00,2.283793687820434570e-02,-4.645992517471313477e-01,1.378345012664794922e+00
0.000000000000000000e+00,3.203761577606201172e-02,-4.810186326503753662e-01,1.386635541915893555e+00
0.000000000000000000e+00,8.485996723175048828e-01,-8.981308341026306152e-01,1.894435405731201172e+00
0.000000000000000000e+00,-5.436598658561706543e-01,-1.224925875663757324e+00,1.624263525009155273e+00
0.000000000000000000e+00,-5.834050178527832031e-01,-1.262724757194519043e+00,1.651781558990478516e+00
0.000000000000000000e+00,2.556324005126953125e-02,-4.696100950241088867e-01,1.376269817352294922e+00
0.000000000000000000e+00,2.353489398956298828e-02,-4.638711214065551758e-01,1.379495620727539062e+00
0.000000000000000000e+00,2.365207672119140625e-02,-4.647319912910461426e-01,1.372263789176940918e+00
0.000000000000000000e+00,8.184069395065307617e-01,-8.636661767959594727e-01,1.842635154724121094e+00
0.000000000000000000e+00,5.650418996810913086e-02,-5.518584847450256348e-01,1.386114358901977539e+00
0.000000000000000000e+00,2.760910987854003906e-02,-4.780911505222320557e-01,1.381944894790649414e+00
0.000000000000000000e+00,3.014028072357177734e-02,-4.799830615520477295e-01,1.385045766830444336e+00
0.000000000000000000e+00,2.407073974609375000e-02,-4.579260349273681641e-01,1.381954908370971680e+00
0.000000000000000000e+00,3.083539009094238281e-02,-4.796244800090789795e-01,1.387411594390869141e+00
0.000000000000000000e+00,3.399348258972167969e-02,-5.052028894424438477e-01,1.385090589523315430e+00
0.000000000000000000e+00,8.262557983398437500e-01,-8.829783797264099121e-01,1.880299806594848633e+00
0.000000000000000000e+00,7.882297039031982422e-03,-4.632046222686767578e-01,1.381524085998535156e+00
0.000000000000000000e+00,3.581452369689941406e-02,-4.818081855773925781e-01,1.384901285171508789e+00
0.000000000000000000e+00,2.529227733612060547e-02,-4.681034088134765625e-01,1.376772403717041016e+00
0.000000000000000000e+00,9.601337909698486328e-01,-9.324223399162292480e-01,1.111377477645874023e+00
0.000000000000000000e+00,2.875244617462158203e-02,-4.814263582229614258e-01,1.394977807998657227e+00
0.000000000000000000e+00,-5.629029273986816406e-01,-1.243618369102478027e+00,1.608636856079101562e+00
0.000000000000000000e+00,3.062176704406738281e-02,-4.809421002864837646e-01,1.384104728698730469e+00
0.000000000000000000e+00,2.071636915206909180e-02,-4.662655591964721680e-01,1.381234884262084961e+00
0.000000000000000000e+00,1.643830537796020508e-02,-4.611366391181945801e-01,1.377325534820556641e+00
0.000000000000000000e+00,9.747343063354492188e-01,-9.206740856170654297e-01,1.100638747215270996e+00
0.000000000000000000e+00,2.188158035278320312e-02,-4.629020690917968750e-01,1.372319340705871582e+00
0.000000000000000000e+00,-5.540399551391601562e-01,-1.193216919898986816e+00,1.597481489181518555e+00
0.000000000000000000e+00,2.550864219665527344e-02,-4.690434932708740234e-01,1.377594709396362305e+00
0.000000000000000000e+00,3.003585338592529297e-02,-5.005117654800415039e-01,1.377434492111206055e+00
