0.000000000000000000e+00,2.498719692230224609e-01,-6.306895613670349121e-01,1.427326917648315430e+00
0.000000000000000000e+00,1.298734664916992188e+00,-1.378067970275878906e+00,1.903390169143676758e+00
0.000000000000000000e+00,2.435446381568908691e-01,-6.307229399681091309e-01,1.426939249038696289e+00
0.000000000000000000e+00,2.285270690917968750e-01,-6.005882024765014648e-01,1.422247886657714844e+00
0.000000000000000000e+00,2.411991357803344727e-01,-6.231268048286437988e-01,1.426098227500915527e+00
0.000000000000000000e+00,-2.528222799301147461e-01,-6.002644076943397522e-02,9.518409967422485352e-01
0.000000000000000000e+00,2.541577219963073730e-01,-6.035705804824829102e-01,1.407567024230957031e+00
0.000000000000000000e+00,-3.645061254501342773e-01,-1.654179096221923828e-01,1.018712759017944336e+00
0.000000000000000000e+00,2.449641227722167969e-01,-6.294405460357666016e-01,1.422083139419555664e+00
0.000000000000000000e+00,2.415836453437805176e-01,-6.266587376594543457e-01,1.425576925277709961e+00
0.000000000000000000e+00,2.411963939666748047e-01,-6.174011230468750000e-01,1.408938527107238770e+00
0.000000000000000000e+00,2.377288937568664551e-01,-6.129974126815795898e-01,1.427681207656860352e+00
0.000000000000000000e+00,2.348954081535339355e-01,-6.200966835021972656e-01,1.419936656951904297e+00
0.000000000000000000e+00,-3.939029276371002197e-01,-1.101509332656860352e+00,1.622587800025939941e+00
0.000000000000000000e+00,2.418285608291625977e-01,-6.308963298797607422e-01,1.428206324577331543e+00
0.000000000000000000e+00,2.471906542778015137e-01,-6.184486150741577148e-01,1.423301339149475098e+00
0.000000000000000000e+00,2.241256237030029297e-01,-6.181921958923339844e-01,1.420323371887207031e+00
0.000000000000000000e+00,2.444139122962951660e-01,-6.312454342842102051e-01,1.422115206718444824e+00
0.000000000000000000e+00,2.343191504478454590e-01,-6.160820126533508301e-01,1.420438051223754883e+00
0.000000000000000000e+00,2.318478822708129883e-01,-6.218268871307373047e-01,1.420509815216064453e+00
0.000000000000000000e+00,2.424416542053222656e-01,-6.319191455841064453e-01,1.424010038375854492e+00
0.000000000000000000e+00,2.344366908073425293e-01,-6.040947437286376953e-01,1.438042044639587402e+00
0.000000000000000000e+00,2.414481043815612793e-01,-6.065457463264465332e-01,1.424876451492309570e+00
